news_id,category,category_group,x,y
N57812,news,news,29.266971588134766,-8.20166015625
N28964,sports,sports,29.266971588134766,-8.20166015625
N2867,foodanddrink,foodanddrink,29.33753776550293,1.0195536613464355
N10670,news,news,30.935148239135742,4.510047435760498
N37890,weather,weather,38.902496337890625,-5.079688549041748
N12435,sports,sports,33.916236877441406,5.598427772521973
N560,movies,other,33.338687896728516,0.18234491348266602
N26502,tv,other,32.044986724853516,-0.4830518364906311
N7201,tv,other,3.8434736728668213,0.20004425942897797
N18905,foodanddrink,foodanddrink,6.903692245483398,-0.416817843914032
N7359,tv,other,3.8434736728668213,0.20004425942897797
N42288,news,news,3.8434736728668213,0.20004425942897797
N41490,foodanddrink,foodanddrink,3.8434736728668213,0.20004425942897797
N42432,foodanddrink,foodanddrink,3.8434736728668213,0.20004425942897797
N15811,lifestyle,lifestyle,26.974281311035156,3.8933022022247314
N22495,finance,finance,26.58229637145996,5.368580341339111
N62850,news,news,40.354766845703125,-2.774994373321533
N49121,health,health,33.64784622192383,-1.167892336845398
N60077,news,news,41.2756462097168,-0.2744755148887634
N17782,sports,sports,40.93611526489258,-7.062575340270996
N16475,news,news,3.8434736728668213,0.20004425942897797
N22974,sports,sports,3.5216410160064697,-0.9830308556556702
N62442,sports,sports,3.8434736728668213,0.20004425942897797
N18082,foodanddrink,foodanddrink,3.7983033657073975,-0.4292037785053253
N32209,health,health,3.8434736728668213,0.20004425942897797
N51658,weather,weather,3.8434736728668213,0.20004425942897797
N22048,foodanddrink,foodanddrink,30.998857498168945,0.5448248982429504
N7582,video,video,42.81290817260742,-24.410127639770508
N8608,video,video,50.762577056884766,-2.1037092208862305
N4607,autos,autos,37.570926666259766,1.9167133569717407
N23115,news,news,34.742252349853516,9.732109069824219
N42370,news,news,35.04281997680664,1.1612292528152466
N17725,video,video,3.8434736728668213,0.20004425942897797
N3386,news,news,3.8434736728668213,0.20004425942897797
N46597,health,health,3.8434736728668213,0.20004425942897797
N24670,sports,sports,3.8434736728668213,0.20004425942897797
N5018,news,news,3.8434736728668213,0.20004425942897797
N5366,sports,sports,3.8434736728668213,0.20004425942897797
N54961,news,news,36.25688552856445,2.678370237350464
N28895,lifestyle,lifestyle,33.28377151489258,8.893712997436523
N8697,finance,finance,34.49709701538086,8.052895545959473
N52468,sports,sports,38.2859001159668,5.198559761047363
N688,health,health,35.03654861450195,-0.3597033619880676
N64448,sports,sports,36.43186569213867,1.0026403665542603
N45147,sports,sports,3.8434736728668213,0.20004425942897797
N46701,travel,travel,3.8434736728668213,0.20004425942897797
N9411,sports,sports,3.8434736728668213,0.20004425942897797
N44458,sports,sports,3.8434736728668213,0.20004425942897797
N34920,health,health,3.8434736728668213,0.20004425942897797
N9047,lifestyle,lifestyle,3.8434736728668213,0.20004425942897797
N14201,lifestyle,lifestyle,37.00580978393555,3.6655800342559814
N24994,finance,finance,31.62348747253418,10.512459754943848
N8886,lifestyle,lifestyle,36.6121826171875,4.602753162384033
N8864,news,news,29.641868591308594,10.674806594848633
N31451,news,news,33.43400573730469,10.899378776550293
N13504,travel,travel,36.10893249511719,9.154085159301758
N39157,health,health,3.8434736728668213,0.20004425942897797
N58647,entertainment,other,3.8434736728668213,0.20004425942897797
N40735,sports,sports,3.8434736728668213,0.20004425942897797
N47653,finance,finance,3.8434736728668213,0.20004425942897797
N21447,lifestyle,lifestyle,3.8434736728668213,0.20004425942897797
N26603,news,news,3.8434736728668213,0.20004425942897797
N30424,travel,travel,29.266971588134766,-8.20166015625
N53750,health,health,29.266971588134766,-8.20166015625
N24915,autos,autos,25.769458770751953,9.297377586364746
N27151,travel,travel,40.114925384521484,4.478640079498291
N50117,sports,sports,39.782203674316406,6.172706604003906
N3635,news,news,28.246444702148438,12.982024192810059
N21815,tv,other,39.27531433105469,1.2882553339004517
N59691,finance,finance,38.058712005615234,8.911264419555664
N26924,lifestyle,lifestyle,3.8434736728668213,0.20004425942897797
N31465,sports,sports,3.8434736728668213,0.20004425942897797
N40967,autos,autos,3.6674599647521973,0.7662307620048523
N4432,news,news,3.8025295734405518,-0.4149293899536133
N15161,news,news,3.667668342590332,0.7659702897071838
N50272,sports,sports,3.8026435375213623,-0.41492098569869995
N24749,foodanddrink,foodanddrink,23.491783142089844,5.533414363861084
N65016,lifestyle,lifestyle,37.215919494628906,10.428001403808594
N5065,sports,sports,35.71302032470703,-2.136962890625
N34677,news,news,37.26200485229492,-0.5593146085739136
N4911,sports,sports,37.64012145996094,12.199121475219727
N39613,video,video,25.298908233642578,7.126879692077637
N6172,foodanddrink,foodanddrink,3.668030023574829,0.7657415866851807
N36091,tv,other,3.66768217086792,0.766581118106842
N41902,sports,sports,3.801520347595215,-0.418061226606369
N36127,sports,sports,3.6646134853363037,0.7715061902999878
N31290,video,video,3.8434736728668213,0.20004425942897797
N52139,video,video,3.8016412258148193,-0.41776007413864136
N30148,weather,weather,40.41692352294922,2.4727590084075928
N42508,news,news,38.99154281616211,-0.4772317111492157
N14322,finance,finance,37.73284149169922,-2.6665830612182617
N26050,news,news,35.442832946777344,11.318078994750977
N47754,foodanddrink,foodanddrink,32.729610443115234,13.030452728271484
N42812,weather,weather,30.6785888671875,13.1226224899292
N36270,lifestyle,lifestyle,3.8007636070251465,-0.4202924072742462
N60978,finance,finance,3.799226999282837,-0.42591869831085205
N45388,sports,sports,3.8015060424804688,-0.4182800352573395
N6694,lifestyle,lifestyle,3.8434736728668213,0.20004425942897797
N28252,video,video,3.799659013748169,-0.42449748516082764
N58745,finance,finance,3.800536632537842,-0.4212043583393097
N49852,foodanddrink,foodanddrink,27.34162712097168,10.737634658813477
N55318,tv,other,38.95002365112305,7.533358573913574
N29078,news,news,39.3298454284668,10.197035789489746
N35404,autos,autos,41.38846206665039,6.044683456420898
N7498,video,video,40.394622802734375,8.290022850036621
N22156,news,news,39.81208038330078,12.480010032653809
N53240,lifestyle,lifestyle,3.7960920333862305,-0.43633395433425903
N12142,news,news,32.500492095947266,6.139890193939209
N48589,autos,autos,3.6632444858551025,0.773231029510498
N36669,video,video,3.8026435375213623,-0.41492098569869995
N42786,tv,other,3.799445867538452,-0.42520251870155334
N10339,sports,sports,33.57932662963867,2.5562713146209717
N62996,health,health,34.80424118041992,13.343573570251465
N52236,foodanddrink,foodanddrink,37.06547927856445,14.177050590515137
N32147,news,news,42.13626480102539,3.7900047302246094
N25577,news,news,43.62700653076172,5.327759265899658
N52261,foodanddrink,foodanddrink,35.17275619506836,16.062129974365234
N37869,weather,weather,41.508460998535156,10.180588722229004
N46861,music,other,3.668388843536377,0.7650682330131531
N40178,news,news,3.7988572120666504,-0.42708659172058105
N35819,lifestyle,lifestyle,3.5960910320281982,-0.8769804239273071
N50563,lifestyle,lifestyle,3.5589230060577393,-0.9321696162223816
N41214,weather,weather,3.6630680561065674,0.7738550305366516
N13996,travel,travel,3.8009631633758545,-0.41986924409866333
N61066,news,news,29.27474594116211,-7.403307914733887
N60673,music,other,29.290483474731445,-7.400075435638428
N18699,news,news,29.266971588134766,-8.20166015625
N32510,sports,sports,42.50088882446289,7.866361141204834
N62900,sports,sports,42.74307632446289,1.7115075588226318
N34909,lifestyle,lifestyle,41.87716293334961,-10.919931411743164
N11451,foodanddrink,foodanddrink,33.76002883911133,4.471413612365723
N58234,sports,sports,46.33745193481445,-2.754983901977539
N56002,sports,sports,44.5501708984375,0.11343489587306976
N26753,finance,finance,3.61224102973938,-0.85163813829422
N43542,sports,sports,3.7982773780822754,-0.42952820658683777
N5719,sports,sports,3.797679901123047,-0.4310409426689148
N4027,travel,travel,3.8020529747009277,-0.41660746932029724
N54007,finance,finance,3.798288106918335,-0.42925921082496643
N57934,news,news,3.797027111053467,-0.43333494663238525
N27039,health,health,43.138980865478516,12.498401641845703
N16553,tv,other,32.127464294433594,17.04631996154785
N59057,news,news,45.321414947509766,7.546579360961914
N41252,foodanddrink,foodanddrink,43.20970153808594,-2.442023992538452
N55278,sports,sports,47.5048828125,0.7112259268760681
N19739,video,video,43.53313446044922,-5.401797294616699
N57426,lifestyle,lifestyle,3.798896312713623,-0.42638009786605835
N44441,travel,travel,3.6640472412109375,0.7723035216331482
N54550,news,news,3.608492136001587,-0.8575972318649292
N30806,weather,weather,3.796442747116089,-0.4354415833950043
N43405,sports,sports,3.7947452068328857,-0.43991637229919434
N54808,news,news,3.797053575515747,-0.43294018507003784
N47354,sports,sports,47.32468795776367,5.874003887176514
N22779,autos,autos,44.66007614135742,10.093976974487305
N49093,foodanddrink,foodanddrink,45.72816848754883,3.2337214946746826
N21328,lifestyle,lifestyle,49.672149658203125,3.714190721511841
N23660,news,news,47.01892852783203,-7.5144548416137695
N22934,music,other,45.635528564453125,-15.538365364074707
N8719,news,news,3.664259672164917,0.7719530463218689
N1933,sports,sports,3.6646199226379395,0.7713849544525146
N31455,health,health,3.6591200828552246,-0.7707898020744324
N50296,news,news,3.567809820175171,-0.9193668365478516
N7078,sports,sports,3.6900789737701416,-0.7110154032707214
N58805,weather,weather,3.578390598297119,-0.9038057923316956
N49243,news,news,31.28297996520996,20.342411041259766
N4336,sports,sports,47.251590728759766,11.697367668151855
N8596,news,news,39.83953094482422,17.721805572509766
N45731,sports,sports,39.83953094482422,17.721805572509766
N19544,sports,sports,45.7824821472168,15.45307731628418
N13562,news,news,49.6798095703125,8.862698554992676
N37510,travel,travel,3.578390598297119,-0.9038057923316956
N61,health,health,3.6600935459136963,0.7784858345985413
N20988,lifestyle,lifestyle,3.6597745418548584,0.7790703177452087
N39693,foodanddrink,foodanddrink,3.66005277633667,0.7787399291992188
N9172,sports,sports,3.65848708152771,0.7816486954689026
N37457,news,news,3.5557384490966797,-0.9369993805885315
N54365,foodanddrink,foodanddrink,42.471473693847656,15.329922676086426
N18632,health,health,36.16908264160156,20.74559783935547
N31181,finance,finance,56.77859878540039,9.122714042663574
N32391,video,video,49.758033752441406,15.63742446899414
N40265,news,news,45.29155349731445,20.487878799438477
N50419,travel,travel,40.32951354980469,23.239715576171875
N44938,finance,finance,3.550480365753174,-0.9441494345664978
N20835,weather,weather,3.5514791011810303,-0.942622184753418
N52028,movies,other,3.5409960746765137,-0.9573656320571899
N35361,news,news,3.5274715423583984,-0.9753944873809814
N63241,finance,finance,3.5260722637176514,-0.9771499633789062
N24847,sports,sports,3.5266778469085693,-0.9764446020126343
N56583,sports,sports,29.266971588134766,-8.20166015625
N10267,news,news,30.789350509643555,6.5420122146606445
N39980,lifestyle,lifestyle,56.755035400390625,-15.04583740234375
N50630,tv,other,62.50815200805664,-0.10708839446306229
N59346,sports,sports,62.50815200805664,-0.10708839446306229
N36096,entertainment,other,62.50815200805664,-0.10708839446306229
N14316,lifestyle,lifestyle,62.50815200805664,-0.10708839446306229
N50864,tv,other,-43.62177276611328,0.27450284361839294
N63779,finance,finance,2.116356611251831,0.013389530591666698
N60263,weather,weather,2.116356611251831,0.013389530591666698
N2926,sports,sports,2.116356611251831,0.013389530591666698
N12761,foodanddrink,foodanddrink,2.116356611251831,0.013389530591666698
N1169,sports,sports,32.64663314819336,2.933997392654419
N14544,lifestyle,lifestyle,2.116356611251831,0.013389530591666698
N4017,sports,sports,-43.62177276611328,0.27450284361839294
N21347,finance,finance,-43.62177276611328,0.27450284361839294
N12074,news,news,30.383872985839844,4.916877746582031
N1926,entertainment,other,-43.62177276611328,0.27450284361839294
N44494,sports,sports,-43.62177276611328,0.27450284361839294
N57350,news,news,-43.62177276611328,0.27450284361839294
N13911,news,news,2.116356611251831,0.013389530591666698
N56354,news,news,2.116356611251831,0.013389530591666698
N8667,news,news,2.116356611251831,0.013389530591666698
N22542,sports,sports,2.116356611251831,0.013389530591666698
N55296,lifestyle,lifestyle,2.116356611251831,0.013389530591666698
N58207,news,news,2.116356611251831,0.013389530591666698
N41741,health,health,-43.62177276611328,0.27450284361839294
N62175,finance,finance,-43.62177276611328,0.27450284361839294
N17675,video,video,-43.62177276611328,0.27450284361839294
N26437,health,health,-43.62177276611328,0.27450284361839294
N41122,autos,autos,-43.62177276611328,0.27450284361839294
N986,finance,finance,-43.62177276611328,0.27450284361839294
N10310,news,news,32.5081901550293,4.847052574157715
N54003,lifestyle,lifestyle,2.116356611251831,0.013389530591666698
N4042,health,health,2.116356611251831,0.013389530591666698
N23284,news,news,2.116356611251831,0.013389530591666698
N24251,movies,other,2.116356611251831,0.013389530591666698
N36627,lifestyle,lifestyle,2.116356611251831,0.013389530591666698
N5699,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N13377,finance,finance,-43.62177276611328,0.27450284361839294
N58339,sports,sports,-43.62177276611328,0.27450284361839294
N14431,autos,autos,-43.62177276611328,0.27450284361839294
N8237,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N35437,health,health,-43.62177276611328,0.27450284361839294
N33974,video,video,2.116356611251831,0.013389530591666698
N30267,finance,finance,2.116356611251831,0.013389530591666698
N49643,autos,autos,2.116356611251831,0.013389530591666698
N55570,sports,sports,2.116356611251831,0.013389530591666698
N59447,news,news,2.116356611251831,0.013389530591666698
N58616,finance,finance,2.116356611251831,0.013389530591666698
N30546,news,news,-43.62177276611328,0.27450284361839294
N521,movies,other,-43.62177276611328,0.27450284361839294
N58809,finance,finance,-43.62177276611328,0.27450284361839294
N40759,finance,finance,-43.62177276611328,0.27450284361839294
N51317,news,news,-43.62177276611328,0.27450284361839294
N60395,finance,finance,-43.62177276611328,0.27450284361839294
N30271,sports,sports,2.116356611251831,0.013389530591666698
N14850,travel,travel,2.116356611251831,0.013389530591666698
N7488,news,news,2.116356611251831,0.013389530591666698
N36909,autos,autos,2.116356611251831,0.013389530591666698
N18036,weather,weather,2.116356611251831,0.013389530591666698
N39206,news,news,2.116356611251831,0.013389530591666698
N64910,sports,sports,29.914234161376953,-7.485347270965576
N61207,news,news,30.291393280029297,-7.850053787231445
N2244,foodanddrink,foodanddrink,30.291393280029297,-7.850053787231445
N5548,video,video,-43.62177276611328,0.27450284361839294
N27697,sports,sports,-43.62177276611328,0.27450284361839294
N15681,sports,sports,-43.62177276611328,0.27450284361839294
N59608,video,video,-43.62177276611328,0.27450284361839294
N23315,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N11773,health,health,32.6943244934082,4.176542282104492
N26333,lifestyle,lifestyle,2.116356611251831,0.013389530591666698
N26796,news,news,2.116356611251831,0.013389530591666698
N53167,lifestyle,lifestyle,2.116356611251831,0.013389530591666698
N4037,sports,sports,2.116356611251831,0.013389530591666698
N44310,news,news,2.116356611251831,0.013389530591666698
N46414,entertainment,other,2.116356611251831,0.013389530591666698
N34837,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N31915,autos,autos,-43.62177276611328,0.27450284361839294
N54589,news,news,-43.62177276611328,0.27450284361839294
N56382,news,news,-43.62177276611328,0.27450284361839294
N43846,finance,finance,-43.62177276611328,0.27450284361839294
N48058,news,news,-43.62177276611328,0.27450284361839294
N22889,news,news,2.116356611251831,0.013389530591666698
N17247,news,news,2.116356611251831,0.013389530591666698
N47558,health,health,2.116356611251831,0.013389530591666698
N56816,sports,sports,2.116356611251831,0.013389530591666698
N55968,sports,sports,2.116356611251831,0.013389530591666698
N44660,weather,weather,2.116356611251831,0.013389530591666698
N50860,sports,sports,-43.62177276611328,0.27450284361839294
N44852,sports,sports,-43.62177276611328,0.27450284361839294
N54707,travel,travel,-43.62177276611328,0.27450284361839294
N29911,lifestyle,lifestyle,-43.62177276611328,0.27450284361839294
N6548,news,news,-43.62177276611328,0.27450284361839294
N43077,news,news,-43.62177276611328,0.27450284361839294
N53191,autos,autos,2.116356611251831,0.013389530591666698
N33609,sports,sports,2.116356611251831,0.013389530591666698
N53761,foodanddrink,foodanddrink,2.116356611251831,0.013389530591666698
N33515,foodanddrink,foodanddrink,2.116356611251831,0.013389530591666698
N32036,foodanddrink,foodanddrink,2.116356611251831,0.013389530591666698
N9134,entertainment,other,2.116356611251831,0.013389530591666698
N43643,sports,sports,-43.62177276611328,0.27450284361839294
N525,news,news,-43.62177276611328,0.27450284361839294
N24793,news,news,-43.62177276611328,0.27450284361839294
N55542,sports,sports,-43.62177276611328,0.27450284361839294
N8893,tv,other,-43.62177276611328,0.27450284361839294
N38260,sports,sports,-43.62177276611328,0.27450284361839294
N14673,sports,sports,2.116356611251831,0.013389530591666698
N17135,news,news,2.116356611251831,0.013389530591666698
N3581,travel,travel,2.116356611251831,0.013389530591666698
N48885,tv,other,2.116356611251831,0.013389530591666698
N54415,sports,sports,2.116356611251831,0.013389530591666698
N62319,news,news,2.116356611251831,0.013389530591666698
N53792,sports,sports,-43.62177276611328,0.27450284361839294
N5809,news,news,-43.62177276611328,0.27450284361839294
N60311,news,news,-43.62177276611328,0.27450284361839294
N39435,sports,sports,-43.62177276611328,0.27450284361839294
N45614,news,news,-43.62177276611328,0.27450284361839294
N57416,news,news,-43.62177276611328,0.27450284361839294
N35817,sports,sports,2.116356611251831,0.013389530591666698
N13836,sports,sports,2.116356611251831,0.013389530591666698
N12966,video,video,2.116356611251831,0.013389530591666698
N64310,health,health,2.116356611251831,0.013389530591666698
N5932,health,health,2.116356611251831,0.013389530591666698
N11657,sports,sports,29.602527618408203,3.802783966064453
N26229,finance,finance,29.290483474731445,-7.400075435638428
N42192,news,news,30.018789291381836,-7.55049991607666
N61872,news,news,-43.62177276611328,0.27450284361839294
N41386,sports,sports,-43.62177276611328,0.27450284361839294
N58821,news,news,-43.62177276611328,0.27450284361839294
N3018,news,news,-43.62177276611328,0.27450284361839294
N63265,health,health,-43.62177276611328,0.27450284361839294
N33922,news,news,-43.62177276611328,0.27450284361839294
N28267,sports,sports,2.116356611251831,0.013389530591666698
N53711,sports,sports,2.116356611251831,0.013389530591666698
N20935,sports,sports,2.116356611251831,0.013389530591666698
N54549,foodanddrink,foodanddrink,2.116356611251831,0.013389530591666698
N25636,video,video,2.116356611251831,0.013389530591666698
N59419,news,news,2.116356611251831,0.013389530591666698
N51770,sports,sports,-43.62177276611328,0.27450284361839294
N32339,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N4019,news,news,-43.62177276611328,0.27450284361839294
N6506,lifestyle,lifestyle,-43.62177276611328,0.27450284361839294
N18976,finance,finance,-43.62177276611328,0.27450284361839294
N54047,news,news,-43.62177276611328,0.27450284361839294
N52346,news,news,2.116356611251831,0.013389530591666698
N34571,finance,finance,2.116356611251831,0.013389530591666698
N54416,sports,sports,2.116356611251831,0.013389530591666698
N17365,news,news,2.116356611251831,0.013389530591666698
N12791,news,news,2.116356611251831,0.013389530591666698
N42292,health,health,2.116356611251831,0.013389530591666698
N48041,video,video,-43.62177276611328,0.27450284361839294
N10762,sports,sports,31.70941734313965,2.8239314556121826
N49975,music,other,-43.62177276611328,0.27450284361839294
N48398,sports,sports,-43.62177276611328,0.27450284361839294
N13592,finance,finance,-43.62177276611328,0.27450284361839294
N9822,health,health,-43.62177276611328,0.27450284361839294
N34134,news,news,2.116356611251831,0.013389530591666698
N25189,entertainment,other,2.116356611251831,0.013389530591666698
N58434,news,news,2.116356611251831,0.013389530591666698
N27484,news,news,2.116356611251831,0.013389530591666698
N43357,autos,autos,2.116356611251831,0.013389530591666698
N20448,sports,sports,2.116356611251831,0.013389530591666698
N56617,travel,travel,-43.62177276611328,0.27450284361839294
N37305,news,news,-43.62177276611328,0.27450284361839294
N59763,news,news,-43.62177276611328,0.27450284361839294
N14386,news,news,-43.62177276611328,0.27450284361839294
N28605,finance,finance,-43.62177276611328,0.27450284361839294
N821,news,news,-43.62177276611328,0.27450284361839294
N13968,movies,other,2.116356611251831,0.013389530591666698
N26978,lifestyle,lifestyle,2.116356611251831,0.013389530591666698
N38670,news,news,2.116356611251831,0.013389530591666698
N43864,news,news,2.116356611251831,0.013389530591666698
N7823,news,news,2.116356611251831,0.013389530591666698
N48212,news,news,2.116356611251831,0.013389530591666698
N62183,video,video,-43.62177276611328,0.27450284361839294
N33131,news,news,-43.62177276611328,0.27450284361839294
N47465,entertainment,other,-43.62177276611328,0.27450284361839294
N26930,sports,sports,-43.62177276611328,0.27450284361839294
N8623,news,news,-43.62177276611328,0.27450284361839294
N62311,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N28272,news,news,2.116356611251831,0.013389530591666698
N14980,finance,finance,2.116356611251831,0.013389530591666698
N34445,autos,autos,2.116356611251831,0.013389530591666698
N43105,video,video,2.116356611251831,0.013389530591666698
N41270,sports,sports,3.5152266025543213,-0.9911933541297913
N50094,sports,sports,3.5152266025543213,-0.9911933541297913
N4445,news,news,30.291393280029297,-7.850053787231445
N42106,news,news,30.291393280029297,-7.850053787231445
N45902,sports,sports,30.067893981933594,-7.583202838897705
N47478,sports,sports,-43.62177276611328,0.27450284361839294
N45732,news,news,-43.62177276611328,0.27450284361839294
N53726,finance,finance,-43.62177276611328,0.27450284361839294
N33613,weather,weather,-43.62177276611328,0.27450284361839294
N35949,news,news,-43.62177276611328,0.27450284361839294
N28651,news,news,-43.62177276611328,0.27450284361839294
N62283,news,news,2.116356611251831,0.013389530591666698
N11049,news,news,32.50957489013672,4.634043216705322
N7528,sports,sports,2.116356611251831,0.013389530591666698
N38414,news,news,2.116356611251831,0.013389530591666698
N46059,health,health,3.5152266025543213,-0.9911933541297913
N33168,weather,weather,3.5152266025543213,-0.9911933541297913
N60607,tv,other,-43.62177276611328,0.27450284361839294
N1167,tv,other,33.59804153442383,5.408390522003174
N12867,finance,finance,-43.62177276611328,0.27450284361839294
N45785,sports,sports,-43.62177276611328,0.27450284361839294
N42983,sports,sports,-43.62177276611328,0.27450284361839294
N46033,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N22076,sports,sports,2.116356611251831,0.013389530591666698
N46246,sports,sports,2.116356611251831,0.013389530591666698
N36833,finance,finance,2.116356611251831,0.013389530591666698
N35192,sports,sports,2.116356611251831,0.013389530591666698
N13238,news,news,2.116356611251831,0.013389530591666698
N5440,news,news,2.116356611251831,0.013389530591666698
N62069,sports,sports,-43.62177276611328,0.27450284361839294
N5837,news,news,-43.62177276611328,0.27450284361839294
N21202,news,news,-43.62177276611328,0.27450284361839294
N24660,news,news,-43.62177276611328,0.27450284361839294
N3808,sports,sports,-43.62177276611328,0.27450284361839294
N12889,autos,autos,-43.62177276611328,0.27450284361839294
N47228,news,news,2.116356611251831,0.013389530591666698
N24356,news,news,2.116356611251831,0.013389530591666698
N34131,sports,sports,2.116356611251831,0.013389530591666698
N18848,weather,weather,2.116356611251831,0.013389530591666698
N19154,video,video,2.116356611251831,0.013389530591666698
N65043,news,news,2.116356611251831,0.013389530591666698
N3384,foodanddrink,foodanddrink,-43.62177276611328,0.27450284361839294
N42782,sports,sports,-43.62177276611328,0.27450284361839294
N9945,news,news,-43.62177276611328,0.27450284361839294
N22983,sports,sports,-43.62177276611328,0.27450284361839294
N64820,sports,sports,-43.62177276611328,0.27450284361839294
N44649,news,news,-43.62177276611328,0.27450284361839294
N59698,sports,sports,2.116356611251831,0.013389530591666698
N5243,sports,sports,2.116356611251831,0.013389530591666698
N40845,news,news,2.116356611251831,0.013389530591666698
N51361,news,news,2.116356611251831,0.013389530591666698
N49266,sports,sports,2.116356611251831,0.013389530591666698
N31533,news,news,2.116356611251831,0.013389530591666698
N5011,sports,sports,-43.62177276611328,0.27450284361839294
N7211,sports,sports,-43.62177276611328,0.27450284361839294
N24317,sports,sports,-43.62177276611328,0.27450284361839294
N25870,tv,other,-43.62177276611328,0.27450284361839294
N5863,news,news,-43.62177276611328,0.27450284361839294
N1153,sports,sports,30.521343231201172,4.022371292114258
N25324,foodanddrink,foodanddrink,2.116356611251831,0.013389530591666698
N37598,autos,autos,2.116356611251831,0.013389530591666698
N29690,travel,travel,2.116356611251831,0.013389530591666698
N43520,news,news,2.116356611251831,0.013389530591666698
N6068,news,news,2.116356611251831,0.013389530591666698
N35566,sports,sports,2.116356611251831,0.013389530591666698
N61103,news,news,30.0219669342041,-7.555499076843262
N32483,tv,other,30.291393280029297,-7.850053787231445
N29373,news,news,-43.62177276611328,0.27450284361839294
N10673,finance,finance,32.639366149902344,4.443212032318115
N47056,news,news,-43.62177276611328,0.27450284361839294
N1864,travel,travel,-43.62177276611328,0.27450284361839294
N37974,travel,travel,-43.62177276611328,0.27450284361839294
N45112,sports,sports,-43.62177276611328,0.27450284361839294
