news_id,category,category_group,x,y
N17725,video,video,9.326933860778809,-19.903884887695312
N3386,news,news,-6.498806476593018,31.159074783325195
N46597,health,health,-3.927518129348755,6.809812068939209
N24670,sports,sports,30.586942672729492,16.106979370117188
N5018,news,news,-52.897953033447266,-11.172015190124512
N5366,sports,sports,60.88729476928711,13.03991985321045
N54961,news,news,-33.11267852783203,1.0831218957901
N28895,lifestyle,lifestyle,3.138681173324585,-29.223190307617188
N8697,finance,finance,-0.06055210903286934,-11.592703819274902
N52468,sports,sports,33.17805480957031,4.966887950897217
N688,health,health,-4.06831169128418,4.457317352294922
N64448,sports,sports,59.95907974243164,-17.932268142700195
N45147,sports,sports,33.8740348815918,-11.11900520324707
N46701,travel,travel,-33.348819732666016,-28.35899543762207
N9411,sports,sports,45.130916595458984,-19.37788200378418
N44458,sports,sports,50.19387435913086,-19.20921516418457
N34920,health,health,-8.87539291381836,3.973116874694824
N9047,lifestyle,lifestyle,1.2762706279754639,-20.582347869873047
N14201,lifestyle,lifestyle,-0.618960976600647,5.297983646392822
N24994,finance,finance,-21.08243179321289,-23.749141693115234
N8886,lifestyle,lifestyle,1.203417181968689,-28.626934051513672
N8864,news,news,-32.480445861816406,14.873916625976562
N31451,news,news,5.799516201019287,36.921321868896484
N13504,travel,travel,-8.566006660461426,-27.329896926879883
N39157,health,health,-3.8070623874664307,-29.016765594482422
N58647,entertainment,other,4.401717185974121,3.923085927963257
N40735,sports,sports,65.71417236328125,-9.288619995117188
N47653,finance,finance,0.6798277497291565,-17.446121215820312
N21447,lifestyle,lifestyle,3.3077945709228516,-28.87190055847168
N26603,news,news,-1.3844274282455444,36.80228042602539
N30424,travel,travel,-51.305572509765625,9.47931957244873
N53750,health,health,-1.836556077003479,-23.687454223632812
N24915,autos,autos,14.151542663574219,-34.42012023925781
N27151,travel,travel,-5.333590507507324,-24.416915893554688
N50117,sports,sports,51.73918151855469,20.918672561645508
N3635,news,news,-28.76561164855957,19.080480575561523
N21815,tv,other,12.536323547363281,-3.296166181564331
N59691,finance,finance,-18.443775177001953,3.1821377277374268
N26924,lifestyle,lifestyle,-11.71469497680664,1.1445446014404297
N31465,sports,sports,50.072959899902344,-19.4141902923584
N40967,autos,autos,-53.31106948852539,9.426493644714355
N4432,news,news,0.39135703444480896,32.88991165161133
N15161,news,news,-5.043837547302246,11.13636589050293
N50272,sports,sports,25.513153076171875,7.3893890380859375
N24749,foodanddrink,foodanddrink,-14.940858840942383,-34.925804138183594
N65016,lifestyle,lifestyle,3.1145241260528564,-22.50526237487793
N5065,sports,sports,60.43581008911133,-5.214971542358398
N34677,news,news,-54.12910079956055,14.915323257446289
N4911,sports,sports,51.68474578857422,-23.47615623474121
N39613,video,video,6.759284019470215,3.9225008487701416
N6172,foodanddrink,foodanddrink,-1.855173110961914,0.4366613030433655
N36091,tv,other,9.348722457885742,15.479857444763184
N41902,sports,sports,38.697723388671875,10.673503875732422
N36127,sports,sports,56.419586181640625,-9.03997802734375
N31290,video,video,-33.93843078613281,24.132312774658203
N52139,video,video,-1.1136893033981323,35.67664337158203
N30148,weather,weather,-55.60498046875,-9.848260879516602
N42508,news,news,-8.454297065734863,-9.07116413116455
N14322,finance,finance,2.0488173961639404,-18.09952163696289
N26050,news,news,-17.876840591430664,47.001121520996094
N47754,foodanddrink,foodanddrink,-3.285598039627075,-40.30839538574219
N42812,weather,weather,-49.453086853027344,-20.042970657348633
N36270,lifestyle,lifestyle,17.3743896484375,6.139503479003906
N60978,finance,finance,-2.9597861766815186,-14.17919635772705
N45388,sports,sports,57.657100677490234,22.35440444946289
N6694,lifestyle,lifestyle,17.710378646850586,12.116883277893066
N28252,video,video,-18.02598762512207,44.01016616821289
N58745,finance,finance,-0.593388020992279,-15.709086418151855
N49852,foodanddrink,foodanddrink,-3.477893829345703,-32.99454116821289
N55318,tv,other,10.590173721313477,12.494792938232422
N29078,news,news,3.8506503105163574,28.955392837524414
N35404,autos,autos,8.855993270874023,-32.926475524902344
N7498,video,video,-18.21078872680664,-15.168874740600586
N22156,news,news,-2.9652252197265625,33.66556167602539
N53240,lifestyle,lifestyle,3.645936965942383,-23.097434997558594
N12142,news,news,-30.33582305908203,18.419475555419922
N48589,autos,autos,16.55499839782715,-37.723567962646484
N36669,video,video,-16.04380989074707,-20.36708641052246
N42786,tv,other,4.075857639312744,30.81024169921875
N10339,sports,sports,54.52739715576172,27.753318786621094
N62996,health,health,-15.974379539489746,-29.353578567504883
N52236,foodanddrink,foodanddrink,-8.493066787719727,-39.02248764038086
N32147,news,news,-54.80281448364258,20.200035095214844
N25577,news,news,0.7459041476249695,30.181026458740234
N52261,foodanddrink,foodanddrink,-15.418116569519043,-39.43308639526367
N37869,weather,weather,1.9493929147720337,-26.61498260498047
N46861,music,other,9.645315170288086,11.800043106079102
N40178,news,news,-9.766890525817871,19.14763832092285
N35819,lifestyle,lifestyle,9.400525093078613,-9.97695541381836
N50563,lifestyle,lifestyle,1.7852085828781128,-29.72927474975586
N41214,weather,weather,-59.657249450683594,-5.9502763748168945
N13996,travel,travel,-13.093192100524902,-25.34646224975586
N61066,news,news,6.288736820220947,4.440038681030273
N60673,music,other,15.564961433410645,8.090421676635742
N18699,news,news,-55.41582489013672,18.166427612304688
N32510,sports,sports,14.736505508422852,-15.655538558959961
N62900,sports,sports,29.108409881591797,18.315139770507812
N34909,lifestyle,lifestyle,-1.6197996139526367,-21.517261505126953
N11451,foodanddrink,foodanddrink,-8.148110389709473,-39.94844055175781
N58234,sports,sports,50.21416473388672,11.147214889526367
N56002,sports,sports,40.2676887512207,-4.211915016174316
N26753,finance,finance,-11.755362510681152,-14.188283920288086
N43542,sports,sports,25.016590118408203,-17.835886001586914
N5719,sports,sports,59.58464431762695,-10.739702224731445
N4027,travel,travel,-7.6576409339904785,-25.893903732299805
N54007,finance,finance,52.81163787841797,24.244029998779297
N57934,news,news,-17.54817771911621,-18.49665069580078
N27039,health,health,-1.238784909248352,-24.853660583496094
N16553,tv,other,8.399449348449707,-26.207815170288086
N59057,news,news,8.396747589111328,-26.190919876098633
N41252,foodanddrink,foodanddrink,-10.202913284301758,-35.2115592956543
N55278,sports,sports,59.610774993896484,-18.049243927001953
N19739,video,video,-30.68726921081543,-22.143665313720703
N57426,lifestyle,lifestyle,15.008415222167969,8.612723350524902
N44441,travel,travel,-6.142714977264404,-24.933616638183594
N54550,news,news,-11.3457670211792,-15.926126480102539
N30806,weather,weather,-55.52118682861328,4.833311080932617
N43405,sports,sports,36.87538146972656,10.493501663208008
N54808,news,news,-5.05234956741333,33.418643951416016
N47354,sports,sports,62.57318115234375,-11.145374298095703
N22779,autos,autos,3.6860365867614746,-32.95832824707031
N49093,foodanddrink,foodanddrink,-4.646950721740723,-38.55917739868164
N21328,lifestyle,lifestyle,21.272022247314453,7.655059337615967
N23660,news,news,10.186623573303223,-39.59429168701172
N22934,music,other,2.3474204540252686,5.084022045135498
N8719,news,news,-14.605198860168457,39.1618766784668
N1933,sports,sports,60.98821258544922,-25.854360580444336
N31455,health,health,3.276973009109497,-24.35640525817871
N50296,news,news,-2.5237691402435303,28.392868041992188
N7078,sports,sports,5.429351329803467,-4.290977478027344
N58805,weather,weather,-49.4797477722168,-22.11609649658203
N49243,news,news,-37.74858093261719,19.49306297302246
N4336,sports,sports,66.92042541503906,-0.8342663645744324
N8596,news,news,-43.692298889160156,0.4644621014595032
N45731,sports,sports,25.02704429626465,-20.46038055419922
N19544,sports,sports,31.71071434020996,21.604736328125
N13562,news,news,-0.7362214922904968,45.9990119934082
N37510,travel,travel,-12.433064460754395,-24.549654006958008
N61,health,health,-3.0826351642608643,-27.12546157836914
N20988,lifestyle,lifestyle,14.89713191986084,10.482782363891602
N39693,foodanddrink,foodanddrink,-6.9471259117126465,-35.336097717285156
N9172,sports,sports,60.05038833618164,15.680659294128418
N37457,news,news,-3.062556743621826,27.44883155822754
N54365,foodanddrink,foodanddrink,-1.317392349243164,-32.593231201171875
N18632,health,health,-1.9217280149459839,-25.53455352783203
N31181,finance,finance,-16.527124404907227,-9.475201606750488
N32391,video,video,-44.89286804199219,2.111959218978882
N40265,news,news,-3.00673770904541,34.114219665527344
N50419,travel,travel,-53.49987030029297,18.260297775268555
N44938,finance,finance,3.2672297954559326,-15.157377243041992
N20835,weather,weather,-56.68111801147461,-25.977476119995117
N52028,movies,other,11.900252342224121,8.017986297607422
N35361,news,news,-30.082748413085938,3.278909683227539
N63241,finance,finance,-21.077281951904297,-23.682544708251953
N24847,sports,sports,61.72734069824219,13.596729278564453
N56583,sports,sports,51.326717376708984,-8.20751953125
N10267,news,news,0.6189793348312378,34.475975036621094
N39980,lifestyle,lifestyle,-0.41715025901794434,-34.3050422668457
N50630,tv,other,8.062009811401367,0.41924190521240234
N59346,sports,sports,24.72607421875,23.286710739135742
N36096,entertainment,other,12.957422256469727,9.426074981689453
N14316,lifestyle,lifestyle,2.9150500297546387,-33.09645462036133
N50864,tv,other,5.032018184661865,8.938469886779785
N63779,finance,finance,-20.372610092163086,-0.05971000716090202
N60263,weather,weather,-59.647457122802734,-5.658951759338379
N2926,sports,sports,59.25018310546875,-23.201749801635742
N12761,foodanddrink,foodanddrink,-12.251829147338867,-39.35421371459961
N1169,sports,sports,70.4044189453125,-14.399239540100098
N14544,lifestyle,lifestyle,3.03438138961792,-29.274747848510742
N4017,sports,sports,50.52959442138672,-12.19459056854248
N21347,finance,finance,-15.153355598449707,35.30315017700195
N12074,news,news,-28.386404037475586,20.924179077148438
N1926,entertainment,other,9.934054374694824,-4.688459396362305
N44494,sports,sports,24.152708053588867,-3.40586256980896
N57350,news,news,-49.16585922241211,25.042789459228516
N13911,news,news,-42.90632247924805,11.555264472961426
N56354,news,news,-1.945696234703064,28.211423873901367
N8667,news,news,-15.08995246887207,-13.044968605041504
N22542,sports,sports,51.99765396118164,0.620607316493988
N55296,lifestyle,lifestyle,4.707895278930664,-23.917768478393555
N58207,news,news,-49.42035675048828,24.511444091796875
N41741,health,health,-21.227079391479492,3.1805660724639893
N62175,finance,finance,-15.901495933532715,-27.650344848632812
N17675,video,video,9.35619831085205,32.97860336303711
N26437,health,health,-1.7752093076705933,-27.279489517211914
N41122,autos,autos,13.534422874450684,-40.0432243347168
N986,finance,finance,-17.294410705566406,-6.403177261352539
N10310,news,news,3.6965839862823486,43.22058868408203
N54003,lifestyle,lifestyle,-3.618431329727173,-21.23419189453125
N4042,health,health,-20.605863571166992,3.6639134883880615
N23284,news,news,-5.763845443725586,34.805885314941406
N24251,movies,other,11.76093578338623,-2.9102320671081543
N36627,lifestyle,lifestyle,-11.788227081298828,-11.777507781982422
N5699,foodanddrink,foodanddrink,-4.743854522705078,-30.969253540039062
N13377,finance,finance,-23.79353141784668,-23.036495208740234
N58339,sports,sports,39.45147705078125,-24.248525619506836
N14431,autos,autos,15.70228099822998,-38.453529357910156
N8237,foodanddrink,foodanddrink,-5.704537391662598,-36.31179428100586
N35437,health,health,-1.1120266914367676,-27.395736694335938
N33974,video,video,-19.835622787475586,45.83687973022461
N30267,finance,finance,-24.354211807250977,-38.64787673950195
N49643,autos,autos,-57.72775650024414,17.062204360961914
N55570,sports,sports,60.3425178527832,20.29100799560547
N59447,news,news,-15.439098358154297,10.078879356384277
N58616,finance,finance,0.7410905957221985,-11.682352066040039
N30546,news,news,-43.16075134277344,17.139259338378906
N521,movies,other,13.163792610168457,-5.179748058319092
N58809,finance,finance,-0.5608217120170593,-17.39096450805664
N40759,finance,finance,2.3358631134033203,-17.660442352294922
N51317,news,news,-25.19121742248535,2.886409282684326
N60395,finance,finance,-17.007572174072266,19.17666244506836
N30271,sports,sports,52.5313720703125,-16.400524139404297
N14850,travel,travel,-41.992881774902344,-5.339500904083252
N7488,news,news,-25.762460708618164,11.794760704040527
N36909,autos,autos,12.897397994995117,-38.008934020996094
N18036,weather,weather,-53.1469612121582,-24.79277801513672
N39206,news,news,-23.744943618774414,13.237828254699707
N64910,sports,sports,52.27846908569336,-7.799532413482666
N61207,news,news,-16.921499252319336,49.562660217285156
N2244,foodanddrink,foodanddrink,-4.281350135803223,-39.25187301635742
N5548,video,video,2.1971070766448975,2.83805775642395
N27697,sports,sports,68.12029266357422,-19.96855926513672
N15681,sports,sports,60.98197555541992,-11.364221572875977
N59608,video,video,-31.852191925048828,-21.004404067993164
N23315,foodanddrink,foodanddrink,-14.884196281433105,-29.790969848632812
N11773,health,health,-15.23348331451416,-44.12736129760742
N26333,lifestyle,lifestyle,-3.7970175743103027,2.325547933578491
N26796,news,news,-47.210472106933594,17.470903396606445
N53167,lifestyle,lifestyle,-8.804926872253418,6.41892671585083
N4037,sports,sports,49.515560150146484,15.21420669555664
N44310,news,news,-38.59603500366211,-15.912642478942871
N46414,entertainment,other,-8.218572616577148,-1.7610673904418945
N34837,foodanddrink,foodanddrink,-17.2644100189209,-41.2824592590332
N31915,autos,autos,14.639720916748047,-40.392822265625
N54589,news,news,-49.526092529296875,-19.68813133239746
N56382,news,news,-35.48810577392578,-21.319425582885742
N43846,finance,finance,1.2397648096084595,11.873161315917969
N48058,news,news,-3.256269931793213,46.18566131591797
N22889,news,news,-16.79296112060547,-5.641320705413818
N17247,news,news,-4.581747055053711,-11.749737739562988
N47558,health,health,4.236922264099121,9.77001667022705
N56816,sports,sports,60.70792770385742,-11.341140747070312
N55968,sports,sports,23.248863220214844,-31.056856155395508
N44660,weather,weather,-29.421024322509766,-1.7510061264038086
N50860,sports,sports,47.970272064208984,-26.171815872192383
N44852,sports,sports,56.940486907958984,-6.973186016082764
N54707,travel,travel,-17.355195999145508,-36.771488189697266
N29911,lifestyle,lifestyle,17.148401260375977,10.324472427368164
N6548,news,news,-4.161582946777344,44.57645034790039
N43077,news,news,-6.012233734130859,39.42095184326172
N53191,autos,autos,-57.82219696044922,18.18332862854004
N33609,sports,sports,57.08573532104492,21.990398406982422
N53761,foodanddrink,foodanddrink,-3.106550931930542,-38.05098342895508
N33515,foodanddrink,foodanddrink,-18.301759719848633,-39.55426788330078
N32036,foodanddrink,foodanddrink,-15.615068435668945,-37.85496520996094
N9134,entertainment,other,11.245851516723633,9.236430168151855
N43643,sports,sports,61.53290939331055,-8.385385513305664
N525,news,news,-9.612252235412598,31.75731658935547
N24793,news,news,-49.207176208496094,-19.093215942382812
N55542,sports,sports,64.3082275390625,-8.215795516967773
N8893,tv,other,13.964899063110352,6.199859619140625
N38260,sports,sports,20.271154403686523,0.9632859230041504
N14673,sports,sports,57.59669876098633,29.24765968322754
N17135,news,news,4.539614677429199,24.698209762573242
N3581,travel,travel,-2.493985414505005,-17.14878273010254
N48885,tv,other,46.59227752685547,4.166233539581299
N54415,sports,sports,58.14715576171875,16.81004524230957
N62319,news,news,-25.971132278442383,16.520137786865234
N53792,sports,sports,24.586227416992188,-30.903057098388672
N5809,news,news,-18.96331214904785,14.587699890136719
N60311,news,news,-35.148372650146484,2.1580758094787598
N39435,sports,sports,68.02005004882812,-7.6671600341796875
N45614,news,news,-29.95821762084961,10.212052345275879
N57416,news,news,0.35584720969200134,9.119126319885254
N35817,sports,sports,60.75483703613281,18.929323196411133
N13836,sports,sports,53.6361083984375,-18.879589080810547
N12966,video,video,-0.4497951567173004,35.93072509765625
N64310,health,health,-2.4251863956451416,-27.121299743652344
N5932,health,health,-21.92017364501953,-1.4434864521026611
N11657,sports,sports,51.967926025390625,15.036258697509766
N26229,finance,finance,-14.021631240844727,-9.154251098632812
N42192,news,news,-17.757568359375,47.02465057373047
N61872,news,news,62.9437370300293,11.558998107910156
N41386,sports,sports,12.429590225219727,-9.76058292388916
N58821,news,news,-54.88950729370117,-0.7570244669914246
N3018,news,news,-4.952237606048584,32.62189865112305
N63265,health,health,-15.899208068847656,-29.425851821899414
N33922,news,news,-7.201405048370361,40.205291748046875
N28267,sports,sports,59.555423736572266,-19.652990341186523
N53711,sports,sports,26.860279083251953,-21.011415481567383
N20935,sports,sports,59.133968353271484,18.5036563873291
N54549,foodanddrink,foodanddrink,-18.34599494934082,-43.70201873779297
N25636,video,video,-36.535099029541016,-20.189491271972656
N59419,news,news,-9.712096214294434,19.077239990234375
N51770,sports,sports,62.2700080871582,15.913904190063477
N32339,foodanddrink,foodanddrink,-1.291769027709961,-37.25170135498047
N4019,news,news,-53.92766571044922,0.03140958398580551
N6506,lifestyle,lifestyle,-35.804542541503906,-22.127717971801758
N18976,finance,finance,1.9299373626708984,-15.991866111755371
N54047,news,news,-38.42388916015625,27.83687400817871
N52346,news,news,-0.7454932332038879,39.33108901977539
N34571,finance,finance,-38.87834167480469,18.316913604736328
N54416,sports,sports,50.12232208251953,-17.7663631439209
N17365,news,news,-14.345000267028809,45.028560638427734
N12791,news,news,8.602696418762207,-26.025758743286133
N42292,health,health,1.412224292755127,7.6640400886535645
N48041,video,video,-17.38277244567871,41.92594528198242
N10762,sports,sports,52.431922912597656,9.300707817077637
N49975,music,other,12.111761093139648,13.200761795043945
N48398,sports,sports,44.741943359375,1.9629237651824951
N13592,finance,finance,-10.765522003173828,-5.030128002166748
N9822,health,health,-20.98956298828125,3.504084825515747
N34134,news,news,-28.536684036254883,11.840556144714355
N25189,entertainment,other,2.416063070297241,-34.71065902709961
N58434,news,news,-47.404361724853516,-8.282651901245117
N27484,news,news,-5.506315231323242,0.8295260071754456
N43357,autos,autos,14.163430213928223,-39.342533111572266
N20448,sports,sports,28.092464447021484,22.03977394104004
N56617,travel,travel,-43.46268081665039,1.2271320819854736
N37305,news,news,-48.41084289550781,6.143460750579834
N59763,news,news,-9.234764099121094,34.96610641479492
N14386,news,news,-14.52934455871582,26.760530471801758
N28605,finance,finance,-7.692265510559082,-10.946305274963379
N821,news,news,-25.50262451171875,18.908479690551758
N13968,movies,other,3.0259385108947754,-0.4988151490688324
N26978,lifestyle,lifestyle,-38.632789611816406,-12.491552352905273
N38670,news,news,-30.34632682800293,-14.97787094116211
N43864,news,news,-10.94536304473877,34.2569694519043
N7823,news,news,-16.099197387695312,44.54528045654297
N48212,news,news,-34.975154876708984,16.196908950805664
N62183,video,video,-11.832600593566895,-19.331283569335938
N33131,news,news,-27.142099380493164,39.91840362548828
N47465,entertainment,other,19.547882080078125,2.0187902450561523
N26930,sports,sports,49.98217010498047,21.342992782592773
N8623,news,news,-11.247593879699707,45.22157287597656
N62311,foodanddrink,foodanddrink,10.148223876953125,-7.872093200683594
N28272,news,news,-44.61989974975586,19.811012268066406
N14980,finance,finance,-3.864798069000244,-3.986056089401245
N34445,autos,autos,13.944025993347168,-38.38735580444336
N43105,video,video,-59.45099639892578,-4.763700008392334
N41270,sports,sports,14.341252326965332,-12.656388282775879
N50094,sports,sports,29.96585464477539,21.852094650268555
N4445,news,news,-7.510597229003906,44.52014923095703
N42106,news,news,-24.805124282836914,23.19293212890625
N45902,sports,sports,57.924198150634766,-8.653921127319336
N47478,sports,sports,56.012107849121094,-13.124719619750977
N45732,news,news,-57.19424819946289,19.925493240356445
N53726,finance,finance,-4.076084136962891,-22.11406135559082
N33613,weather,weather,-46.74811553955078,-0.7450386881828308
N35949,news,news,-25.111085891723633,19.529090881347656
N28651,news,news,-10.937044143676758,44.02629089355469
N62283,news,news,-7.287328720092773,32.515830993652344
N11049,news,news,-4.257094383239746,34.4251594543457
N7528,sports,sports,23.333345413208008,-4.01898717880249
N38414,news,news,-25.536996841430664,23.32742691040039
N46059,health,health,-22.33519744873047,23.8398380279541
N33168,weather,weather,-59.91724395751953,-7.0763678550720215
N60607,tv,other,4.05927038192749,10.104562759399414
N1167,tv,other,18.994434356689453,6.991478443145752
N12867,finance,finance,-14.549535751342773,-5.873239994049072
N45785,sports,sports,52.3779296875,-1.6319355964660645
N42983,sports,sports,47.18338394165039,-21.523605346679688
N46033,foodanddrink,foodanddrink,-3.8101296424865723,-33.82655334472656
N22076,sports,sports,-33.97979736328125,21.836145401000977
N46246,sports,sports,2.674024820327759,-0.5365399718284607
N36833,finance,finance,2.532648801803589,-15.494145393371582
N35192,sports,sports,15.733013153076172,-14.45588493347168
N13238,news,news,-52.443206787109375,11.063220977783203
N5440,news,news,-28.01702308654785,12.174566268920898
N62069,sports,sports,36.09957504272461,6.91424036026001
N5837,news,news,-39.76561737060547,20.239704132080078
N21202,news,news,0.15949541330337524,47.72168731689453
N24660,news,news,11.731861114501953,-39.87372589111328
N3808,sports,sports,61.33062744140625,-25.84974479675293
N12889,autos,autos,6.518885612487793,-32.4028205871582
N47228,news,news,-16.445777893066406,48.97044372558594
N24356,news,news,-11.489887237548828,16.333049774169922
N34131,sports,sports,65.87489318847656,-10.231256484985352
N18848,weather,weather,-61.91928482055664,-5.084560394287109
N19154,video,video,-4.232682704925537,43.656532287597656
N65043,news,news,-37.88338088989258,20.753257751464844
N3384,foodanddrink,foodanddrink,-17.193178176879883,-31.149763107299805
N42782,sports,sports,30.72686195373535,25.75311851501465
N9945,news,news,-11.58357048034668,-16.331132888793945
N22983,sports,sports,50.53410339355469,-17.22429847717285
N64820,sports,sports,35.16670608520508,-4.387462139129639
N44649,news,news,-53.8865966796875,-11.111318588256836
N59698,sports,sports,40.484901428222656,6.569059371948242
N5243,sports,sports,45.366676330566406,-16.471860885620117
N40845,news,news,-38.38459396362305,16.019088745117188
N51361,news,news,-30.80769920349121,3.4054224491119385
N49266,sports,sports,26.139495849609375,-19.948226928710938
N31533,news,news,-24.189382553100586,-13.42967700958252
N5011,sports,sports,27.7061824798584,18.006601333618164
N7211,sports,sports,51.89190673828125,-25.743206024169922
N24317,sports,sports,28.555269241333008,28.065967559814453
N25870,tv,other,12.26401138305664,6.151788711547852
N5863,news,news,-20.659334182739258,-11.604473114013672
N1153,sports,sports,50.878387451171875,14.0323486328125
N25324,foodanddrink,foodanddrink,-5.604571342468262,-36.70181655883789
N37598,autos,autos,16.526132583618164,-36.721500396728516
N29690,travel,travel,-6.570687294006348,-26.863489151000977
N43520,news,news,-7.460266590118408,36.80478286743164
N6068,news,news,-19.629253387451172,-3.954881191253662
N35566,sports,sports,43.992652893066406,9.506490707397461
N61103,news,news,-7.275341987609863,32.46512222290039
N32483,tv,other,-0.16996687650680542,12.879944801330566
N29373,news,news,-5.479893684387207,40.62984085083008
N10673,finance,finance,-23.481889724731445,-32.75421905517578
N47056,news,news,-3.275038242340088,4.338005542755127
N1864,travel,travel,-23.09273910522461,-20.551664352416992
N37974,travel,travel,-31.303129196166992,-3.8694908618927
N45112,sports,sports,68.02005004882812,-7.6671600341796875
N31256,sports,sports,57.200016021728516,-22.742191314697266
N25618,news,news,10.004855155944824,3.4584286212921143
